매장명,도로명주소,매장유형,위도,경도
드라이하우스,전라남도 강진군 강진읍 탐진로 80,기타 개인 서비스업,34.6394136,126.7653254
성화당구클럽,전라남도 강진군 성전면 송계로 900-1,스포츠 및 오락관련 서비스업,34.691123,126.7091897
태민수산,전라남도 강진군 마량면 미항로 189,소매업; 자동차 제외,34.4489662,126.8227871
코코모,전남 강진군 강진읍 탐진로 73,음식점 및 주점업,34.6390945,126.7646646
맘스터치 강진점,전라남도 강진군 강진읍 영랑로3길 6-1,음식점 및 주점업,34.6381977,126.7692496
석정가든,전남 강진군 성전면 사문로 21-39,음식점 및 주점업,34.7336998,126.7186932
정심사,전라남도 강진군 도암면 봉황로 616,협회 및 단체,34.5392432,126.6825295
자담치킨 전남강진점,전라남도 강진군 강진읍 영랑로4길 25,음식점 및 주점업,34.63987,126.7704322
만물상회,전라남도 강진군 병영면 병영성로 126-1,소매업; 자동차 제외,34.7157746,126.8155571
영광굴비마트,전라남도 강진군 강진읍 영랑로3길 23-1,소매업; 자동차 제외,34.6393298,126.7707393
GS25 강진칠량점,전라남도 강진군 칠량면 칠량로 77,소매업; 자동차 제외,34.5718150437,126.7991131813
플라이 휠,전남 강진군 강진읍 금릉3길 4,음식점 및 주점업,34.6347818,126.7686106
강남회관,전남 강진군 강진읍 보은로2길 23,음식점 및 주점업,34.6386291,126.7705833
규림요,전라남도 강진군 강진읍 중앙로 146,비금속 광물제품 제조업,34.6408421,126.7722084
군동라천민박,전라남도 강진군 군동면 동동길 91-3,숙박업,34.6523519,126.8112495
한솔민박,전라남도 강진군 성전면 훈도동길 14-3,숙박업,34.7241804,126.7041611
엘지(LG) 냉동 에어컨 설치 센타,전라남도 강진군 군동면 문화마을길 8-12,사업 지원 서비스업,34.6501825,126.7865535
남도국밥,전라남도 강진군 강진읍 보은로 71-1,음식점 및 주점업,34.6347812,126.7674591
주작산 뽕뿅농장,전라남도 강진군 신전면 삼인길 73-9,도매 및 상품 중개업,34.5172449,126.7142395
배스킨라빈스,전라남도 강진군 강진읍 영랑로 28,음식점 및 주점업,34.6382536,126.7687902
형제오토바이,전라남도 강진군 마량면 마량3길 5,개인 및 소비용품 수리업,34.4524013,126.8164125
대성유통,전남 강진군 군동면 문화마을길 14,소매업; 자동차 제외,34.6493534,126.7858832
다산어가,전라남도 강진군 마량면 미항로 175,소매업; 자동차 제외,34.4491678,126.8211141
제이마켓,전라남도 강진군 군동면 백금포길 8,소매업; 자동차 제외,34.6421033,126.7832854
채선당 도시락&샐러드 밀키트24 강진점,전라남도 강진군 강진읍 중앙로 103,음식점 및 주점업,34.6392874,126.7681052
마량놀토바다카페,전라남도 강진군 마량면 미항로 152,음식점 및 주점업,34.4489188,126.8185275
GS25 강진중흥점,전라남도 강진군 군동면 백금포길 7 (강진중흥파크S-클래스빌),소매업; 자동차 제외,34.6420024173,126.784746097
남부수산 강진점,전라남도 강진군 강진읍 탐진로 6,소매업; 자동차 제외,34.6358733,126.7584209
암소한마리,전라남도 강진군 강진읍 보은로2길 7,음식점 및 주점업,34.6374672,126.7714802
강진군종합농기계수리센타,전라남도 강진군 강진읍 보은로 160-5,산업용 기계 및 장비 수리업,34.6388236,126.7762694
푸드제작소,전남 강진군 강진읍 탐진로 9,소매업; 자동차 제외,34.6362717,126.758725
에바다바디닥터,전남 강진군 도암면 도암중앙로 16,도매 및 상품 중개업,34.5411837,126.7278565
우리들내과의원,전남 강진군 강진읍 중앙로 97,보건업,34.6388441,126.7676107
