매장명,도로명주소,매장유형,위도,경도
중앙철물철공소,강원특별자치도 평창군 평창읍 평창시장1길 5,기타 개인 서비스업,37.3670019934,128.3944239476
과일나라,강원특별자치도 평창군 평창읍 백오1길 33,도매 및 상품 중개업,37.3674678159,128.3940470797
가고파부치기,강원특별자치도 평창군 평창읍 평창시장1길 14,기타 개인 서비스업,37.3668553795,128.3948847215
메밀촌,강원특별자치도 평창군 평창읍 평창시장1길 5,기타 개인 서비스업,37.3670019934,128.3944239476
횡계방앗간,강원도 평창군 대관령면 대관령로 107-1,식료품 제조업,37.672481,128.708289
평창 올림피아 LPG 충전소,강원도 평창군 대관령면 경강로 5195-5,소매업; 자동차 제외,37.6796968,128.7004515
도미노피자알펜시아점,강원도 평창군 대관령면 솔봉로 325,음식점 및 주점업,37.6581327,128.6714455
BBQ대관령점,강원도 평창군 대관령면 대관령로 98,음식점 및 주점업,37.6723983,128.7069763
㈜비지에프네트웍스 보문부강점,강원도 평창군 봉평면 태기로,육상 운송 및 파이프라인 운송업,37.5813901,128.3273099
㈜비지에프네트웍스  사상역1번출구점,강원도 평창군 진부면 진부중앙로 100,육상 운송 및 파이프라인 운송업,37.6397321,128.5610498
㈜비지에프네트웍스 시지노변점,강원도 평창군 대관령면 횡계리,육상 운송 및 파이프라인 운송업,37.7108,128.7238
㈜비지에프네트웍스 대경점,강원도 평창군 용평면,육상 운송 및 파이프라인 운송업,37.606691,128.440179
㈜비지에프네트웍스 제주도남점,강원도 평창군 대관령면 올림픽로,육상 운송 및 파이프라인 운송업,37.6490662456,128.688209087
해변해물탕,강원특별자치도 평창군 대화면 대화3길 43,음식점 및 주점업,37.5007076192,128.4548389526
평창된장영농조합법인,강원도 평창군 진부면 신기봉산로 1393,식료품 제조업,37.5717932,128.6669066
휘팍할인마트,강원도 평창군 봉평면 태기로 68,소매업; 자동차 제외,37.5896678,128.3200766
비비큐치킨 알펜시아점,강원도 평창군 대관령면 솔봉로 325,음식점 및 주점업,37.6581327,128.6714455
박군치킨,강원도 평창군 대관령면 대관령마루길,음식점 및 주점업,37.6711443,128.7166976
청송화장품,강원특별자치도 평창군 진부면 진부중앙로 70-1,소매업; 자동차 제외,37.6373868233,128.5590554424
천제당쉼터,강원도 평창군 방림면 천제당길 32-5,소매업; 자동차 제외,37.427435,128.4152559
용평농약사,강원특별자치도 평창군 용평면 경강로 2010,소매업; 자동차 제외,37.6064416192,128.4379781488
진부공용자동차정류장,강원특별자치도 평창군 진부면 청송로 110,"기타 전문, 과학 및 기술 서비스업",37.6361966252,128.5584229073
토리커피,강원특별자치도 평창군 봉평면 기풍1길 6-8,음식점 및 주점업,37.614315104,128.3757189397
진앤생코리아,"강원도 평창군 대화면 대화중앙로 140, 1층",도매 및 상품 중개업,37.5014164,128.4551919
돈감자탕,"강원도 평창군 대관령면 대관령로 113, 2층",음식점 및 주점업,37.6723801,128.7088333
나우커피 대관령점,강원특별자치도 평창군 대관령면 올림픽로 56,소매업; 자동차 제외,37.6737638702,128.700480755
진부야식,"강원도 평창군 진부면 진부중앙로 63, 2층",음식점 및 주점업,37.637141,128.5583185
박인화헤어샵,강원특별자치도 평창군 평창읍 백오로 83,기타 개인 서비스업,37.3678559929,128.3945246428
은혜공인중개사사무소,강원도 평창군 진부면 진부중앙로 103 은혜부동산,부동산업,37.640089,128.5609161
클라우드,"강원도 평창군 대관령면 솔봉로 325, 201동 R25-1호(알펜시아리조트)",음식점 및 주점업,37.6581327,128.6714455
카페박스,강원특별자치도 평창군 진부면 진고개로 120,음식점 및 주점업,37.6784891387,128.5970281027
시연헤어,강원도 평창군 대관령면 횡계길 34 시연헤어,기타 개인 서비스업,37.6736339543,128.7089557199
피카소 미술학원,강원특별자치도 평창군 평창읍 노성로 35,교육 서비스업,37.3686723559,128.3918321359
펜션 별이 빛나는 밤에,강원도 평창군 용평면 금당길 500 1612-3,숙박업,37.550925,128.3947086
토하펜션,강원특별자치도 평창군 용평면 의풍포길 49,숙박업,37.5737421119,128.4056262946
힐링공예체험센타,강원도 평창군 용평면 경강로 1705 203호,"창작, 예술 및 여가관련 서비스업",37.5898892902,128.4174128508
대관령모터스,강원특별자치도 평창군 대관령면 경강로 5149-4,개인 및 소비용품 수리업,37.6831085296,128.6985220219
고궁오리구이,강원특별자치도 평창군 용평면 금송1길 27,음식점 및 주점업,37.5861433049,128.4138715506
대화지업사,강원특별자치도 평창군 대화면 대화5길 8,소매업; 자동차 제외,37.5021791702,128.4536778735
금당롯지,강원특별자치도 평창군 용평면 금당길 509,숙박업,37.5500959103,128.3946680913
욜로하우스,강원특별자치도 평창군 미탄면 마하길 41-14,숙박업,37.2921581124,128.5403132632
유명철물,강원특별자치도 평창군 대관령면 경강로 5172,도매 및 상품 중개업,37.6812477741,128.6981463292
또래오래,강원도 평창군 대관령면 횡계2길 7-7,음식점 및 주점업,37.6728368,128.7087329
미녀놀이터,강원특별자치도 평창군 진부면 진부중앙로 103,기타 개인 서비스업,37.6401225031,128.5609279961
대관령스포츠,강원특별자치도 평창군 봉평면 태기로 493,임대업; 부동산 제외,37.5636376927,128.3501724959
