매장명,도로명주소,매장유형,위도,경도
아트랜드,경상남도 하동군 금남면 태봉길 6-1,교육 서비스업,34.9667332,127.85357
아트랜드,경상남도 하동군 금남면 태봉길 6-1,교육 서비스업,34.9667325623,127.8535699239
청심사 청심다원,경상남도 하동군 악양면 정서길 73-46,식료품 제조업,35.1646884,127.6996264
경아레코드,경상남도 하동군 진교면 민다리길 57,소매업; 자동차 제외,35.0269637,127.9033968
EDP하동점,경상남도 하동군 횡천면 마치길 21-9,도매 및 상품 중개업,35.0849321,127.8025578
금강타일,경상남도 하동군 하동읍 경서대로 106,소매업; 자동차 제외,35.0649587,127.7480991
수류화개,경상남도 하동군 화개면 쌍계로 70-12 수류화개,숙박업,35.1922824,127.6276721
천년지향,경상남도 하동군 화개면 호동길 52,소매업; 자동차 제외,35.2640275,127.6320783
영순발전소,경상남도 하동군 금남면 태봉길 19-66 1,"전기, 가스, 증기 및 공기 조절 공급업",34.9713242,127.8557251
하동해법학원,경상남도 하동군 하동읍 시장3길 10-2,교육 서비스업,35.0688229,127.7495068
해성,경상남도 하동군 고전면 노화길 21-5,도매 및 상품 중개업,35.0228681,127.7917978
서희꽃방,경상남도 하동군 하동읍 경서대로 219-1,소매업; 자동차 제외,35.07179615,127.7562025371
세형제농장,경상남도 하동군 하동읍 화심길 236-20,도매 및 상품 중개업,35.0913647379,127.7262202518
세형제농장,경상남도 하동군 하동읍 화심길 236-20 세형제농장,도매 및 상품 중개업,35.0913647,127.7262205
롯데우유（푸르밀）,경상남도 하동군 하동읍 경서대로 290,도매 및 상품 중개업,35.0711404,127.7630287
대한통운북천,경상남도 하동군 북천면 금천길 20 대한통운 북천출장소,창고 및 운송관련 서비스업,35.1165684,127.8933174
진교축산물판매센터,경상남도 하동군 진교면 진교중앙길 13-6,소매업; 자동차 제외,35.0286221,127.903209
제일전파사,경상남도 하동군 하동읍 중앙로 23,개인 및 소비용품 수리업,35.07022,127.7499641
묘한향기,경상남도 하동군 하동읍 매화골먹점길 85,소매업; 자동차 제외,35.1162325,127.7075465
모든컴퓨터,경상남도 하동군 하동읍 경서대로 128-1,개인 및 소비용품 수리업,35.0667612,127.7491841
대성농공,경상남도 하동군 옥종면 고성산동학로 689 1층,소매업; 자동차 제외,35.1635591,127.9261576
제니,"경상남도 하동군 하동읍 중앙로 45, 1층",소매업; 자동차 제외,35.0706659,127.7476275
몽글몽글,경상남도 하동군 화개면 가탄길 59,숙박업,35.2021323,127.6349672
신성건축,경상남도 하동군 진교면 경충로 1143-17,전문직별 공사업,35.0364170774,127.904052567
신성건축,경상남도 하동군 진교면 경충로 1143-17 신성건축,전문직별 공사업,35.0364171,127.9040528
큰새미,"경상남도 하동군 악양면 평사리길 54, 다동",음식점 및 주점업,35.1542144,127.688613
울산농원,경상남도 하동군 하동읍 섬진강대로 2547,소매업; 자동차 제외,35.0898071,127.715832
팡팡성인게임랜드,경상남도 하동군 하동읍 경서대로 231,스포츠 및 오락관련 서비스업,35.0716987,127.7577031
그루스터디카페 경남하동센터,경상남도 하동군 하동읍 향교1길 8,"창작, 예술 및 여가관련 서비스업",35.0682036,127.7488796
별곰캠핑힐,경상남도 하동군 청암면 사동길 2,숙박업,35.1812554618,127.7545647801
무진잡화,경상남도 하동군 화개면 쌍계로 15,소매업; 자동차 제외,35.1880103,127.6240814
동해식당,경상남도 하동군 옥종면 옥종중앙길 52-1,음식점 및 주점업,35.179907,127.8798872
미니쭈,경상남도 하동군 하동읍 산복1길 21-1,소매업; 자동차 제외,35.0782584,127.7417581
천연염색풍경,경상남도 하동군 화개면 쌍계로 14 2층,소매업; 자동차 제외,35.1881433,127.6248791
감당1호 태양광발전,경상남도 하동군 양보면 상쌍길 36-69,"전기, 가스, 증기 및 공기 조절 공급업",35.0816697,127.8208997
궁전모텔,경상남도 하동군 고전면 재첩길 31-7,숙박업,34.9962816,127.8023048
하동점 기아오토큐,경상남도 하동군 하동읍 화심길 23,개인 및 소비용품 수리업,35.0819104186,127.7382093047
평창담다농원,경상남도 하동군 청암면 감나무골길 6,소매업; 자동차 제외,35.1574648,127.7988221
희망미용실,경상남도 하동군 옥종면 옥종중앙길 49,기타 개인 서비스업,35.1797414,127.879576
헤베니케,경상남도 하동군 하동읍 중앙로 94,소매업; 자동차 제외,35.0726106,127.743023
하루해 한옥펜션,경상남도 하동군 악양면 악양서로 669-22,숙박업,35.1894491,127.7168604
아일라,경상남도 하동군 적량면 계성길 29-12,도매 및 상품 중개업,35.0747366,127.7711313
남양우유 하동가정대리점,경상남도 하동군 하동읍 경서대로 227-1,도매 및 상품 중개업,35.0718492416,127.7571989591
해성식당,경상남도 하동군 하동읍 섬진강대로 1877,음식점 및 주점업,35.0584634,127.7666799
휴 그대가거기있네,경상남도 하동군 하동읍 군청로 196,음식점 및 주점업,35.0596556,127.7675351
진교감자탕,경상남도 하동군 진교면 민다리길 43,음식점 및 주점업,35.0256551,127.9037441
카페던(Cafe Dawn),경상남도 하동군 금남면 섬진강대로 972,음식점 및 주점업,34.9971744,127.8092747
정원,경상남도 하동군 북천면 경서대로 2356-18,음식점 및 주점업,35.1103937,127.8832403
B.S COFFEE(좋은공간),경상남도 하동군 진교면 진교중앙길 14-8(진교시외버스터미널),음식점 및 주점업,35.0295276,127.9031696
금성농약사,경상남도 하동군 금성면 금성중앙길 75,소매업; 자동차 제외,34.966861,127.8008351
동원숯불갈비,경상남도 하동군 금남면 제먼당길 118,음식점 및 주점업,34.948435,127.8617261
금모래,경상남도 하동군 금남면 대도길 199,숙박업,34.9365891,127.8331651
대남농원,경상남도 하동군 하동읍 화심길 93-15,식료품 제조업,35.0853032,127.7359308
대남농원,경상남도 하동군 하동읍 화심길 93-15,식료품 제조업,35.0853031795,127.7359308365
청학골 약초,경상남도 하동군 횡천면 여의길 61,도매 및 상품 중개업,35.1142286,127.8240899
양포옷집,경상남도 하동군 진교면 선창길 24,소매업; 자동차 제외,35.0271737,127.903816
디자인쿡,경상남도 하동군 금남면 영천안길 31,사업 지원 서비스업,34.9954136,127.8080839
송산통운,경상남도 하동군 적량면 서당마을길 16-3 단독주택,사업 지원 서비스업,35.1036847,127.7611267
흙집 섬진강 풍경,"경상남도 하동군 화개면 영당2길 29-6, 1층",숙박업,35.1846781,127.6310063
흙집 섬진강 풍경,"경상남도 하동군 화개면 영당2길 29-6, 1층",숙박업,35.1843688383,127.6310275205
에츠하임,"경상남도 하동군 화개면 쌍계로 78, 1층",음식점 및 주점업,35.1931013,127.6277688
도심다원,경상남도 하동군 화개면 신촌도심길 55,식료품 제조업,35.2182120984,127.6480039721
경자이모,경상남도 하동군 화개면 쌍계로 15,소매업; 자동차 제외,35.1880103,127.6240814
소울테라피,경상남도 하동군 청암면 삼신봉로 192-13,기타 개인 서비스업,35.2441932,127.7402054
몽블랑,경상남도 하동군 하동읍 시장2길 8,음식점 및 주점업,35.0696734,127.7494542
마마빈케이크,경상남도 하동군 화개면 쌍계로 240,음식점 및 주점업,35.2050488,127.6348694
더좋은날,경상남도 하동군 화개면 범왕길 217,음식점 및 주점업,35.2719222,127.6183376
SK엔크린 오케이주유소,경상남도 하동군 금남면 경충로 282,소매업; 자동차 제외,34.9667244,127.885873
이층카페,경상남도 하동군 하동읍 군청로 48,음식점 및 주점업,35.0648594,127.7532568
솔무인모텔,경상남도 하동군 하동읍 섬진강대로 2119,숙박업,35.0641589,127.7426554
솔무인모텔,경상남도 하동군 하동읍 섬진강대로 2119,숙박업,35.064224546,127.742881146
금남시그마수학학원,경상남도 하동군 금남면 섬진강대로 648,교육 서비스업,34.9855771,127.8390551
창일모터스,경상남도 하동군 진교면 들포길 61,개인 및 소비용품 수리업,35.0193345,127.9045109
페리카나하동치킨,경상남도 하동군 하동읍 중앙2길 12,음식점 및 주점업,35.0698694,127.7470665
네네치킨,경상남도 하동군 하동읍 중앙로 18,음식점 및 주점업,35.0705341,127.750606
사회복지법인 자혜복지재단 노량실버타운,경상남도 하동군 금남면 연화마을길 49-15,사회복지 서비스업,34.9598021,127.8786855
세계화목도리주유소,경상남도 하동군 하동읍 섬진강대로 1707,소매업; 자동차 제외,35.0448369348,127.7706565447
세계화목도리주유소,경상남도 하동군 하동읍 섬진강대로 1707,소매업; 자동차 제외,35.0448279,127.7705472
좋은운수,경상남도 하동군 고전면 성평돌담길 19-3,음식점 및 주점업,35.0203562,127.8421516
계림건기,경상남도 하동군 고전면 재첩길 5-8,전문직별 공사업,34.9980461,127.8054343
다은모터스,경상남도 하동군 옥종면 옥종중앙길 87,자동차 및 트레일러 제조업,35.1832445,127.8787688
다은모터스,경상남도 하동군 옥종면 옥종중앙길 87,자동차 및 트레일러 제조업,35.1832445022,127.8787688338
서울의류,경상남도 하동군 진교면 민다리길 73,소매업; 자동차 제외,35.0282443,127.9026893
한다사 사운드 컴퍼니(H.D.S. sound company),경상남도 하동군 하동읍 경서대로 176,사업 지원 서비스업,35.0702215,127.7519683
계림건기,경상남도 하동군 고전면 재첩길 5-8 2층,전문직별 공사업,34.9980461259,127.8054340099
계림건기,경상남도 하동군 고전면 재첩길 5-8 2층,전문직별 공사업,34.9980461498,127.8054340235
LG농기계하동대리점,경상남도 하동군 진교면 진양로 15,도매 및 상품 중개업,35.0259338439,127.9021595008
LG농기계하동대리점,경상남도 하동군 진교면 진양로 15,도매 및 상품 중개업,35.0259178,127.9021202
진교렉카,경상남도 하동군 진교면 경충로 1145 진교렉카,육상 운송 및 파이프라인 운송업,35.0354504698,127.9042596676
CJ대한통운 화개점,경상남도 하동군 하동읍 선장길 10,육상 운송 및 파이프라인 운송업,35.0931599157,127.7181749367
나래시스템,경상남도 하동군 하동읍 중앙로 101 5호,도매 및 상품 중개업,35.0730016781,127.742022184
개인택시(양희수),경상남도 하동군 화개면 원탑1길 24-1,육상 운송 및 파이프라인 운송업,35.1892823,127.6266369
새진교약국,경상남도 하동군 진교면 진교중앙길 14-8,소매업; 자동차 제외,35.0295276,127.9031696
하동 섬진강 재첩 이야기,경상남도 하동군 적량면 공설운동장로 315 1층,식료품 제조업,35.0554229,127.7858831
수빈이네수산,경상남도 하동군 진교면 민다리길 58-1,소매업; 자동차 제외,35.0270859,127.9036419
계림건기,경상남도 하동군 고전면 재첩길 5-8 2층,전문직별 공사업,34.9980461,127.8054343
북천코스모스권역한우영농조합법인,경상남도 하동군 북천면 경서대로 2444,음식점 및 주점업,35.1137704,127.8925877
금오카부분정비,경상남도 하동군 진교면 민다리안길 43,개인 및 소비용품 수리업,35.0316465,127.9015815
이지영,경상남도 하동군 금남면 섬진강대로 978,음식점 및 주점업,34.9974117,127.808903
수레,경상남도 하동군 금남면 섬진강대로 931,육상 운송 및 파이프라인 운송업,34.9950807,127.8130656
