매장명,도로명주소,매장유형,위도,경도
블레스트리,전라남도 전남 고흥군 고흥읍 고흥로,음식점 및 주점업,34.6140018243,127.2903008523
잠언의료기 녹동점,전라남도 고흥군 도양읍 명동길 5-12,소매업; 자동차 제외,34.5275703,127.1353356
녹동반점,전라남도 고흥군 도양읍 비봉로 167,음식점 및 주점업,34.5264483,127.1353734
고흥윤호21병원,전남 고흥군 고흥읍,보건업,34.606287,127.280653
노루표페인트 지업사,전라남도 고흥군 고흥읍 고흥로 1741,소매업; 자동차 제외,34.6076075,127.2848601
시골돼지국밥,전라남도 고흥군 과역면 고흥로 2994-1,음식점 및 주점업,34.6801866,127.3613853
수라상 왕족발,전라남도 고흥군 고흥읍 시장천변길 49,음식점 및 주점업,34.6083526,127.2856027
도야지,전라남도 고흥군 고흥읍 봉황길 33,음식점 및 주점업,34.6079677,127.2846152
팔복흑염소,전남 고흥군 고흥읍 남계리,식료품 제조업,34.6112,127.2896
종남상회,전라남도 고흥군 고흥읍 시장천변길 29-3,음식점 및 주점업,34.6082443,127.2868779
도야숯불갈비,전남 고흥군 고흥읍 남계리,음식점 및 주점업,34.6112,127.2896
고흥신발,전라남도 고흥군 고흥읍 봉황길 37-2,소매업; 자동차 제외,34.6076797782,127.284334289
두마리양동시장통닭,전라남도 고흥군 도화면 천마로 2299,음식점 및 주점업,34.5086497,127.3236309
수복상회,전남 고흥군 고흥읍,소매업; 자동차 제외,34.606287,127.280653
이디야 고흥군청점,전라남도 고흥군 고흥읍 고흥군청로 26,음식점 및 주점업,34.6047379,127.2795463
팔영농협대서지소 하나로마트,전남 고흥군 과역면 과역리,음식점 및 주점업,34.678531184,127.3618728034
바위골,전라남도 고흥군 고흥읍 봉동주공길 30,음식점 및 주점업,34.6059341,127.2904328
장미찻집,전라남도 고흥군 금산면 금산중촌길 7-1,음식점 및 주점업,34.4610982,127.1269289
명품주유소,전남 고흥군 도양읍 봉암리,소매업; 자동차 제외,34.5307858747,127.140623229
우리수산(중매인19호),전라남도 고흥군 도양읍 목넘가는길,음식점 및 주점업,34.5273338205,127.1325094939
동명카츠 고흥점,전라남도 고흥군 고흥읍 고흥로 1770,음식점 및 주점업,34.6075440399,127.2878526366
독도수산,전라남도 고흥군 도양읍 목넘가는길 8,음식점 및 주점업,34.5276668,127.1339895
대인식당,전남 고흥군 동강면 유둔리,음식점 및 주점업,34.776903,127.331962
야식사랑,전라남도 고흥군 고흥읍 봉황길,음식점 및 주점업,34.609089167,127.2844478765
복돼지,전라남도 고흥군 도양읍 명동길 5-8,음식점 및 주점업,34.5273931,127.1354735
월드치킨앤호프,전라남도 고흥군 도화면 천마로 2277,음식점 및 주점업,34.5087847,127.3209079
보리콩분식카페,전라남도 고흥군 동강면 고흥로 4253,음식점 및 주점업,34.7790203,127.3327724
평화석유,전라남도 고흥군 도양읍 비봉로,음식점 및 주점업,34.5256702381,127.1357485954
건어74호,전남 고흥군 도양읍 봉암리,소매업; 자동차 제외,34.4963,127.1473
"소나무 독서,논술",전라남도 고흥군 고흥읍 봉동주공길 13,교육 서비스업,34.6070808,127.2891479
우리떡방앗간,전라남도 고흥군 도화면 천마로 2254,식료품 제조업,34.5083696,127.3183421
신도디지탈,전남 고흥군 고흥읍 등암리,음식점 및 주점업,34.5875,127.2766
불로만숯불바베큐,전남 고흥군 고흥읍 남계리,음식점 및 주점업,34.6112,127.2896
