매장명,도로명주소,매장유형,위도,경도
동암EMC,경상남도 남해군 설천면 설천로364번길 79-13,기타 기계 및 장비 제조업,34.8975014701,127.9191913628
동암EMC,경상남도 남해군 설천면 설천로364번길 79-13,기타 기계 및 장비 제조업,34.8974281,127.9190189
제일가축인공수정센터,경상남도 남해군 이동면 초음로37번길 18-3,농업,34.8191926,127.9292127
보물섬부동산컨설팅,경상남도 남해군 서면 남서대로 1657,부동산업,34.8093586,127.8369011
레드 퀸,경상남도 남해군 남해읍 화전로96번가길 24 2층 레드퀸 헤어샾,기타 개인 서비스업,34.8420312,127.8948928
한려종합중기,경상남도 남해군 남해읍 화전로 154(현대아파트상가 101동 203호),전문직별 공사업,34.8452156,127.8953863
가족사랑체험펜션,경상남도 남해군 삼동면 죽방로 495,숙박업,34.8168919,127.9675573
아인,경상남도 남해군 상주면 남해대로1299번길 25,숙박업,34.7422234,127.9489084
숭구메,"경상남도 남해군 남해읍 화전로78번길 12, 지하",음식점 및 주점업,34.8380996,127.8953409
다랭이삼색김밥,경상남도 남해군 남면 남면로679번길 19,음식점 및 주점업,34.7275327,127.8944183
경동나비엔남해대리점,경상남도 남해군 남해읍 화전로38번길 10-1,도매 및 상품 중개업,34.8358565,127.8957555
오시다공방,경상남도 남해군 삼동면 동부대로 984,도매 및 상품 중개업,34.7882141,128.0503851
트라움하우스,경상남도 남해군 삼동면 동부대로1122번길 132-15,숙박업,34.8030552,128.048331
남해동,경상남도 남해군 창선면 창선로 101,음식점 및 주점업,34.8579723689,128.0123687778
보물섬 수산,"경상남도 남해군 남해읍 화전로 110, 42호(남해전통시장)",소매업; 자동차 제외,34.8401734,127.8944803
정안헤어,경상남도 남해군 미조면 미송로2번길 49,기타 개인 서비스업,34.7139457,128.0404439
코비,경상남도 남해군 남해읍 당넘로217번길 28-3,음식점 및 주점업,34.8184428,127.8931716
바다그리다,경상남도 남해군 삼동면 동부대로 1125-4,숙박업,34.7992411,128.0430467
꽃달임펜션,경상남도 남해군 이동면 남해대로1567번길 13-4,숙박업,34.7668615,127.949315
시네마 모텔,경상남도 남해군 미조면 미송로486번길 8,숙박업,34.7235207,128.0258007
해변반점,경상남도 남해군 미조면 미송로 61-6,음식점 및 주점업,34.7118838,128.047003
강정희영어교습소,경상남도 남해군 남해읍 화전로 65-6,교육 서비스업,34.837186,127.8936776
키즈하우스,경상남도 남해군 상주면 남해대로701번길 24-1,숙박업,34.7223072,127.9852602
경동보일러전문점,경상남도 남해군 설천면 설천로 707,개인 및 소비용품 수리업,34.9258817,127.9138977
기록의밭(공동작업장),경상남도 남해군 삼동면 동부대로1876번길 20,소매업; 자동차 제외,34.8311464,128.0019034
작은여우비,경상남도 남해군 창선면 동부대로 2801-8,숙박업,34.9026371,128.0231304
바다야 미장원,경상남도 남해군 창선면 동부대로2576번길 8-40 바다야미장원,기타 개인 서비스업,34.8854782,128.0144802
MVP 당구장,경상남도 남해군 남해읍 화전로78번길 1-1,스포츠 및 오락관련 서비스업,34.838427,127.8943836
이공칠(2:07),경상남도 남해군 남해읍 화전로78번길 18-1,음식점 및 주점업,34.8381134,127.8961187
제일횟집,경상남도 남해군 설천면 노량로183번길 10,음식점 및 주점업,34.9410714,127.874303
남수정,경상남도 남해군 남해읍 화전로 113-2,음식점 및 주점업,34.8414781,127.89378
남해한방삼계탕,경상남도 남해군 남해읍 화전로 51-12,음식점 및 주점업,34.8360196,127.8935787
보물섬떡,경상남도 남해군 남해읍 화전로78번가길 15,식료품 제조업,34.8389366,127.8948489
정우네맛있는이야기남해점,경상남도 남해군 남해읍 화전로 100,소매업; 자동차 제외,34.8401296,127.8940766
달팽이a,경상남도 남해군 창선면 동부대로 2829,숙박업,34.9044209,128.0247528
큰솔펜션,경상남도 남해군 상주면 남해대로701번길 31,숙박업,34.7216307603,127.9858990383
기린코리아,경상남도 남해군 삼동면 금암로370번길 5 1층,전문직별 공사업,34.7738466615,128.0164486148
개별화물,경상남도 남해군 고현면 고설로 135-37 관당,육상 운송 및 파이프라인 운송업,34.8923218,127.8860976
삼성호,경상남도 남해군 미조면 미송로 181-78,어업,34.7063289741,128.0379047979
개인택시(곽성규),경상남도 남해군 남해읍 망운로9번길 30-5,육상 운송 및 파이프라인 운송업,34.8355406,127.8929506
김광습태양광발전소,경상남도 남해군 창선면 서부로436번길 51-1,"전기, 가스, 증기 및 공기 조절 공급업",34.8564627207,127.9666489627
현대호,경상남도 남해군 미조면 미송로 181-54,어업,34.7059892,128.0374387
복경호,경상남도 남해군 미조면 미송로303번안길 8-9,어업,34.7056187,128.0244331
선남수산,경상남도 남해군 설천면 강진로 426-39 봉우마을,어업,34.9282015,127.9237904
지해,경상남도 남해군 남해읍 화전로 110 7동 15호,출판업,34.8401734,127.8944803
예산국수(남해점),경상남도 남해군 삼동면 죽방로 24,음식점 및 주점업,34.8326407,127.9993204
화암태양광발전소,경상남도 남해군 삼동면 독일로 103-38,"전기, 가스, 증기 및 공기 조절 공급업",34.7984263,128.036319
해광호,경상남도 남해군 이동면 남서대로 177-7 강현진,어업,34.7793909,127.9425162
자야네,경상남도 남해군 남해읍 화전로 110,소매업; 자동차 제외,34.8401734,127.8944803
남해 테크,경상남도 남해군 설천면 노량로183번길 22-7,도매 및 상품 중개업,34.941063,127.8751765
"삼화페인트대리점, 노루페인트대리점",경상남도 남해군 남해읍 남해대로 2765 삼화페인트대리점노루페인트대리점,도매 및 상품 중개업,34.8353053,127.8991216
양타령퓨전,경상남도 남해군 남해읍 화전로 50,음식점 및 주점업,34.8356774,127.8947196
남해스토리,경상남도 남해군 서면 남서대로 1976-9,숙박업,34.8299807,127.8224125
대교약국,경상남도 남해군 남해읍 화전로96번가길 4,소매업; 자동차 제외,34.8400256,127.8950318
티팡,경상남도 남해군 남면 남면로 1534-108,소매업; 자동차 제외,34.751896,127.8604028
남해자연가,경상남도 남해군 서면 화방로 366,소매업; 자동차 제외,34.8718595,127.8583259
해변통나무펜션,경상남도 남해군 상주면 남해대로697번길 56,숙박업,34.7209823,127.9841027
새남해농협협동조합 설천지점 주유소,경상남도 남해군 설천면 설천로 128,소매업; 자동차 제외,34.8862005,127.898503
보은한의원,경상남도 남해군 창선면 창선로66번길 9,보건업,34.8553473,128.0140814
브리앙뜨 스파펜션,경상남도 남해군 남면 남면로 788-38 브리앙뜨스파펜션,숙박업,34.7266231035,127.8841247678
유승카부분정비,경상남도 남해군 남해읍 화전로 148,개인 및 소비용품 수리업,34.8444133,127.8948206
세현건설,경상남도 남해군 남해읍 스포츠로 29-8,사업 지원 서비스업,34.831781874,127.897346637
명도그 오토캠핑장,경상남도 남해군 설천면 설천로 176-187,숙박업,34.8862309,127.908613
길따라행복,경상남도 남해군 설천면 강진로 141-32,숙박업,34.9089000825,127.92057861
힐링스,"경상남도 남해군 설천면 노량로 283, 2층",음식점 및 주점업,34.9345015,127.875115
일성수산횟집,"경상남도 남해군 남해읍 화전로 110, 가동 38, 39, 40호(남해전통시장 내)",소매업; 자동차 제외,34.8401734,127.8944803
네일해,경상남도 남해군 남해읍 망운로 64,기타 개인 서비스업,34.8382811,127.8871764
청아횟집,경상남도 남해군 남면 남면로1739번길 46,음식점 및 주점업,34.7675947,127.8479312
일해,경상남도 남해군 창선면 동부대로2964번길 41,도매 및 상품 중개업,34.917315,128.0319463
카페96,경상남도 남해군 이동면 무림로 96,음식점 및 주점업,34.7986937,127.9564047
금송 떡 향기,경상남도 남해군 삼동면 동부대로1876번길 36,식료품 제조업,34.8306797,128.0035667
강아지,경상남도 남해군 남해읍 화전로96번길 1-1,소매업; 자동차 제외,34.839928,127.8941814
블랙이글페러글라이닝,경상남도 남해군 창선면 서부로 845-9,"창작, 예술 및 여가관련 서비스업",34.8815309,127.9804127
경희한의원,경상남도 남해군 남해읍 화전로78번가길 12,보건업,34.8387715,127.8951142
유진부동산컨설팅,경상남도 남해군 창선면 서부로591번길 44,부동산업,34.8682561,127.9625446
단항회센터자갈치상회,경상남도 남해군 창선면 동부대로2964번길 41,소매업; 자동차 제외,34.917315,128.0319463
동근이숯불두마리치킨 남해점,경상남도 남해군 남해읍 화전로 56,음식점 및 주점업,34.836177,127.8946404
현이분식,경상남도 남해군 이동면 무림로 70,음식점 및 주점업,34.799973,127.9540569
전문하수구,경상남도 남해군 남해읍 망운로79번길 21-83,"하수, 폐수 및 분뇨 처리업",34.8390580233,127.8811287442
전문하수구,경상남도 남해군 남해읍 망운로79번길 21-83,"하수, 폐수 및 분뇨 처리업",34.8389864,127.881365
빠이탈래,경상남도 남해군 미조면 미조로 168,소매업; 자동차 제외,34.7075572,128.050581
스타클래스유한회사,경상남도 남해군 서면 남서대로 1965-54,숙박업,34.8295206,127.8170252
남해한국의원,경상남도 남해군 남해읍 화전로 103,보건업,34.8404407,127.8936809
찐참치야,경상남도 남해군 남해읍 화전로 53,음식점 및 주점업,34.8359258,127.8944163
