매장명,도로명주소,매장유형,위도,경도
푸른유통,충청북도 제천시 용두대로29길 23 (신월동),음식점 및 주점업,37.1529073,128.1839565
커피로드,충청북도 제천시 내토로 287 (천남동),음식점 및 주점업,37.1302306,128.1901226
뮤엠영어그린코아루네스트,"충청북도 제천시 용두대로7길 25 (하소동, 제천 그린코아루 아파트)",교육 서비스업,37.1351275,128.196347
스마일공인중개사사무소,충청북도 제천시 의병대로,기타 개인 서비스업,37.1367358,128.2090397
디자인뱅크,제천시 숭문로 20 (명동),소매업; 자동차 제외,37.1353225,128.2051476
다농유통,충청북도 제천시 원화산로 104 (화산동),식료품 제조업,37.1263146,128.218523
맘에든피아노학원,"충청북도 제천시 신죽하로 165 (모산동, 로즈웰모산힐)",교육 서비스업,37.1598789,128.2124554
집밥도시락&혼밥전문점,제천시 의병대로 164-1,음식점 및 주점업,37.1337984,128.218566
보림타올,충청북도 제천시 풍양로 108 (중앙로1가),소매업; 자동차 제외,37.136642,128.2112696
마음이 벌룬벌룬,충청북도 제천시 장락로 85 (장락동),소매업; 자동차 제외,37.1498608,128.2235356
보석십자수,충청북도 제천시 풍양로 108 나동 1층 77호(중앙로1가),음식점 및 주점업,37.136642,128.2112696
행운노래뮤비방,충청북도 제천시 장락로 158 (장락동),기타 개인 서비스업,37.1557495,128.2269154
골드마트,충청북도 제천시 풍양로13길 9 (중앙로1가),소매업; 자동차 제외,37.1381508,128.2111462
봄봄뷰티,제천시 용두대로5길 12(하소동),기타 개인 서비스업,37.1332,128.1978199
쌍용오토샵,충청북도 제천시 내토로16길 10 (영천동),기타 개인 서비스업,37.1312655,128.2001605
(주)명성미트라인,제천시 내토로 482(화산동),음식점 및 주점업,37.1283596,128.2103973
골목기름집,충청북도 제천시 의림대로16길 22-6 (중앙로2가),음식점 및 주점업,37.1388365,128.2134419
예화피아노학원,충청북도 제천시 의림대로33길,교육 서비스업,37.1474651,128.2089482
호반주유소,충청북도 제천시 제천북로 791 (고암동),음식점 및 주점업,37.166072,128.2197244
시장세탁소,충청북도 제천시 용두천로,기타 개인 서비스업,37.1341577,128.2077611
월성집,충청북도 제천시 숭문로10길 15 (의림동),음식점 및 주점업,37.1389579,128.2089117
골목식당,충청북도 제천시 고암로14길 16 (청전동),음식점 및 주점업,37.1574429,128.2156158
지천빈대떡,충청북도 제천시 독순로 13길,음식점 및 주점업,37.1387244,128.2126433
하늘부동산중개사무소,충청북도 제천시 내제로,기타 개인 서비스업,37.1411062,128.2041204
황금연못,충청북도 제천시 내토로 281 (천남동),음식점 및 주점업,37.1304987,128.1896639
원할매식당,충청북도 제천시 의림대로27길 17(청전동),음식점 및 주점업,37.1461314,128.2120161
아가방갤러리 제천점,충청북도 제천시 명륜로16길 19(중앙로2가),스포츠 및 오락관련 서비스업,37.1389618,128.2124493
